台风起始时间,台风结束时间,当前台风时间,经度,纬度,台风强度,台风等级,风速,气压,移动方向,移动速度,台风持续时间,省份,月份,台风类别,当前时间_小时,当前时间_月份,持续时间_天,已持续时间_天
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-29 16:00:00,116.2,20.2,13,9,23,995,441,10,5.625000000000001,0,8,夏台风D,16,8,5.625,1.0833333333333333
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-29 17:00:00,116.3,20.3,13,9,23,995,441,10,5.625000000000001,0,8,夏台风D,17,8,5.625,1.125
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-29 18:00:00,116.3,20.4,13,9,23,995,441,10,5.625000000000001,0,8,夏台风D,18,8,5.625,1.1666666666666667
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-29 19:00:00,116.3,20.5,13,9,23,995,441,10,5.625000000000001,0,8,夏台风D,19,8,5.625,1.2083333333333333
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-29 20:00:00,116.3,20.6,13,9,23,995,441,5,5.625000000000001,0,8,夏台风D,20,8,5.625,1.25
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-29 21:00:00,116.3,20.6,13,9,23,995,441,5,5.625000000000001,0,8,夏台风D,21,8,5.625,1.2916666666666667
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-29 22:00:00,116.3,20.7,13,8,20,996,441,5,5.625000000000001,0,8,夏台风D,22,8,5.625,1.3333333333333333
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-29 23:00:00,116.3,20.7,13,8,20,996,441,5,5.625000000000001,0,8,夏台风D,23,8,5.625,1.375
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-30 00:00:00,116.3,20.7,13,8,20,996,441,5,5.625000000000001,0,8,夏台风D,0,8,5.625,1.4166666666666667
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-30 01:00:00,116.3,20.8,13,8,20,996,441,5,5.625000000000001,0,8,夏台风D,1,8,5.625,1.4583333333333333
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-30 02:00:00,116.3,20.8,13,8,20,996,1,3,5.625000000000001,0,8,夏台风D,2,8,5.625,1.5
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-30 03:00:00,116.3,20.8,13,8,20,996,1,3,5.625000000000001,0,8,夏台风D,3,8,5.625,1.5416666666666667
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-30 04:00:00,116.3,20.8,13,8,20,996,1,3,5.625000000000001,0,8,夏台风D,4,8,5.625,1.5833333333333333
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-30 05:00:00,116.3,20.8,13,8,20,996,1,3,5.625000000000001,0,8,夏台风D,5,8,5.625,1.625
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-30 06:00:00,116.3,20.8,13,8,20,996,1,3,5.625000000000001,0,8,夏台风D,6,8,5.625,1.6666666666666667
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-30 07:00:00,116.3,20.8,13,8,20,996,14,3,5.625000000000001,0,8,夏台风D,7,8,5.625,1.7083333333333333
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-30 08:00:00,116.3,20.9,13,8,20,996,14,3,5.625000000000001,0,8,夏台风D,8,8,5.625,1.75
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-30 10:00:00,116.3,20.9,13,9,23,992,14,3,5.625000000000001,0,8,夏台风D,10,8,5.625,1.8333333333333333
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-30 11:00:00,116.4,20.9,13,9,23,992,14,3,5.625000000000001,0,8,夏台风D,11,8,5.625,1.875
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-30 12:00:00,116.5,20.9,13,9,23,992,14,3,5.625000000000001,0,8,夏台风D,12,8,5.625,1.9166666666666667
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-30 13:00:00,116.6,20.9,13,9,23,992,14,3,5.625000000000001,0,8,夏台风D,13,8,5.625,1.9583333333333333
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-30 14:00:00,116.8,21.0,13,9,23,992,141,5,5.625000000000001,0,8,夏台风D,14,8,5.625,2.0
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-30 15:00:00,116.8,21.0,313,10,25,985,14,3,5.625000000000001,0,8,夏台风C,15,8,5.625,2.0416666666666665
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-30 16:00:00,116.8,21.0,313,10,25,985,14,3,5.625000000000001,0,8,夏台风C,16,8,5.625,2.0833333333333335
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-30 17:00:00,116.8,21.1,313,10,28,982,14,3,5.625000000000001,0,8,夏台风C,17,8,5.625,2.125
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-30 18:00:00,116.8,21.1,313,10,28,982,14,3,5.625000000000001,0,8,夏台风C,18,8,5.625,2.1666666666666665
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-30 19:00:00,116.9,21.1,313,10,28,982,14,3,5.625000000000001,0,8,夏台风C,19,8,5.625,2.2083333333333335
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-30 20:00:00,116.9,21.1,313,11,30,980,14,3,5.625000000000001,0,8,夏台风C,20,8,5.625,2.25
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-30 21:00:00,117.0,21.1,313,11,30,980,14,3,5.625000000000001,0,8,夏台风C,21,8,5.625,2.2916666666666665
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-30 22:00:00,117.0,21.1,313,11,30,980,14,3,5.625000000000001,0,8,夏台风C,22,8,5.625,2.3333333333333335
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-30 23:00:00,117.0,21.1,313,11,30,980,1,5,5.625000000000001,0,8,夏台风C,23,8,5.625,2.375
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-31 00:00:00,117.0,21.1,313,11,30,980,1,5,5.625000000000001,0,8,夏台风C,0,8,5.625,2.4166666666666665
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-31 01:00:00,117.0,21.1,313,11,30,980,1,5,5.625000000000001,0,8,夏台风C,1,8,5.625,2.4583333333333335
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-31 02:00:00,117.0,20.9,313,10,25,985,141,5,5.625000000000001,0,8,夏台风C,2,8,5.625,2.5
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-31 03:00:00,117.0,20.9,13,9,23,990,1,5,5.625000000000001,0,8,夏台风D,3,8,5.625,2.5416666666666665
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-31 04:00:00,116.7,20.9,13,9,23,990,3,5,5.625000000000001,0,8,夏台风D,4,8,5.625,2.5833333333333335
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-31 05:00:00,116.6,20.9,13,9,23,990,141,5,5.625000000000001,0,8,夏台风D,5,8,5.625,2.625
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-31 06:00:00,116.6,20.9,13,9,23,990,141,5,5.625000000000001,0,8,夏台风D,6,8,5.625,2.6666666666666665
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-31 07:00:00,116.7,20.9,13,9,23,990,141,5,5.625000000000001,0,8,夏台风D,7,8,5.625,2.7083333333333335
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-31 08:00:00,116.7,20.9,13,9,23,990,141,5,5.625000000000001,0,8,夏台风D,8,8,5.625,2.75
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-31 09:00:00,116.8,20.9,13,9,23,990,141,5,5.625000000000001,0,8,夏台风D,9,8,5.625,2.7916666666666665
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-31 10:00:00,116.9,20.9,13,9,23,990,141,5,5.625000000000001,0,8,夏台风D,10,8,5.625,2.8333333333333335
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-31 11:00:00,117.2,20.8,13,9,23,990,1,5,5.625000000000001,0,8,夏台风D,11,8,5.625,2.875
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-31 12:00:00,117.5,20.8,13,9,23,990,1,5,5.625000000000001,0,8,夏台风D,12,8,5.625,2.9166666666666665
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-31 13:00:00,117.7,20.7,13,9,23,990,1,5,5.625000000000001,0,8,夏台风D,13,8,5.625,2.9583333333333335
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-31 14:00:00,117.8,20.6,313,10,25,985,1,5,5.625000000000001,0,8,夏台风C,14,8,5.625,3.0
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-31 15:00:00,117.8,20.5,313,10,25,985,1,5,5.625000000000001,0,8,夏台风C,15,8,5.625,3.0416666666666665
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-31 16:00:00,118.0,20.5,313,10,25,985,1,5,5.625000000000001,0,8,夏台风C,16,8,5.625,3.0833333333333335
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-31 17:00:00,118.4,20.5,313,10,25,985,141,5,5.625000000000001,0,8,夏台风C,17,8,5.625,3.125
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-31 18:00:00,118.7,20.5,313,10,25,985,14,5,5.625000000000001,0,8,夏台风C,18,8,5.625,3.1666666666666665
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-31 19:00:00,119.0,20.5,313,10,25,985,14,5,5.625000000000001,0,8,夏台风C,19,8,5.625,3.2083333333333335
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-31 20:00:00,119.1,20.6,313,10,25,985,14,10,5.625000000000001,0,8,夏台风C,20,8,5.625,3.25
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-31 21:00:00,119.2,20.7,313,10,25,985,14,10,5.625000000000001,0,8,夏台风C,21,8,5.625,3.2916666666666665
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-08-31 22:00:00,119.4,20.8,13,9,23,990,14,10,5.625000000000001,0,8,夏台风D,22,8,5.625,3.3333333333333335
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-01 00:00:00,119.5,21.0,13,9,23,990,14,10,5.625000000000001,0,8,夏台风D,0,9,5.625,3.4166666666666665
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-01 01:00:00,119.5,21.3,13,9,23,990,14,10,5.625000000000001,0,8,夏台风D,1,9,5.625,3.4583333333333335
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-01 02:00:00,119.6,21.5,13,9,23,990,14,15,5.625000000000001,0,8,夏台风D,2,9,5.625,3.5
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-01 03:00:00,119.7,21.5,13,9,23,990,14,10,5.625000000000001,0,8,夏台风D,3,9,5.625,3.5416666666666665
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-01 04:00:00,119.7,21.6,13,9,23,990,4,10,5.625000000000001,0,8,夏台风D,4,9,5.625,3.5833333333333335
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-01 05:00:00,119.7,21.8,13,9,23,990,34,12,5.625000000000001,0,8,夏台风D,5,9,5.625,3.625
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-01 06:00:00,119.7,21.9,13,9,23,990,4,10,5.625000000000001,0,8,夏台风D,6,9,5.625,3.6666666666666665
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-01 07:00:00,119.5,22.2,13,9,23,990,4,10,5.625000000000001,0,8,夏台风D,7,9,5.625,3.7083333333333335
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-01 08:00:00,119.5,22.4,13,9,23,990,4,15,5.625000000000001,0,8,夏台风D,8,9,5.625,3.75
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-01 09:00:00,119.5,22.5,13,9,23,990,4,10,5.625000000000001,0,8,夏台风D,9,9,5.625,3.7916666666666665
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-01 10:00:00,119.4,22.6,13,9,23,990,4,10,5.625000000000001,0,8,夏台风D,10,9,5.625,3.8333333333333335
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-01 11:00:00,119.4,22.7,13,9,23,990,434,10,5.625000000000001,0,8,夏台风D,11,9,5.625,3.875
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-01 12:00:00,119.3,22.8,13,9,23,990,434,10,5.625000000000001,0,8,夏台风D,12,9,5.625,3.9166666666666665
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-01 13:00:00,119.2,22.9,13,9,23,990,434,10,5.625000000000001,0,8,夏台风D,13,9,5.625,3.9583333333333335
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-01 14:00:00,119.2,23.0,313,10,25,985,434,10,5.625000000000001,0,8,夏台风C,14,9,5.625,4.0
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-01 15:00:00,119.2,23.1,313,10,25,985,434,10,5.625000000000001,0,8,夏台风C,15,9,5.625,4.041666666666667
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-01 16:00:00,119.1,23.1,313,10,25,985,434,10,5.625000000000001,0,8,夏台风C,16,9,5.625,4.083333333333333
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-01 17:00:00,119.0,23.1,313,11,30,980,34,10,5.625000000000001,0,8,夏台风C,17,9,5.625,4.125
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-01 18:00:00,119.0,23.0,313,11,30,980,34,10,5.625000000000001,0,8,夏台风C,18,9,5.625,4.166666666666667
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-01 19:00:00,119.0,23.0,313,11,30,980,34,10,5.625000000000001,0,8,夏台风C,19,9,5.625,4.208333333333333
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-01 20:00:00,118.9,23.1,313,10,28,982,34,10,5.625000000000001,0,8,夏台风C,20,9,5.625,4.25
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-01 21:00:00,118.8,23.2,313,10,28,982,34,10,5.625000000000001,0,8,夏台风C,21,9,5.625,4.291666666666667
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-01 22:00:00,118.8,23.2,313,10,28,982,34,10,5.625000000000001,0,8,夏台风C,22,9,5.625,4.333333333333333
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-01 23:00:00,118.8,23.3,313,10,25,985,34,10,5.625000000000001,0,8,夏台风C,23,9,5.625,4.375
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-02 00:00:00,118.7,23.4,313,10,25,985,34,10,5.625000000000001,0,8,夏台风C,0,9,5.625,4.416666666666667
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-02 01:00:00,118.5,23.5,13,9,23,990,34,15,5.625000000000001,0,8,夏台风D,1,9,5.625,4.458333333333333
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-02 02:00:00,118.4,23.6,13,9,23,990,34,15,5.625000000000001,0,8,夏台风D,2,9,5.625,4.5
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-02 03:00:00,118.3,23.6,13,9,23,990,34,15,5.625000000000001,0,8,夏台风D,3,9,5.625,4.541666666666667
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-02 04:00:00,118.1,23.6,13,9,23,990,343,15,5.625000000000001,0,8,夏台风D,4,9,5.625,4.583333333333333
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-02 05:00:00,118.0,23.7,13,9,23,990,343,13,5.625000000000001,0,8,夏台风D,5,9,5.625,4.625
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-02 06:00:00,117.8,23.8,13,9,23,990,343,16,5.625000000000001,0,8,夏台风D,6,9,5.625,4.666666666666667
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-02 07:00:00,117.6,23.8,13,9,23,990,343,15,5.625000000000001,0,8,夏台风D,7,9,5.625,4.708333333333333
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-02 08:00:00,117.5,23.9,13,9,23,990,343,15,5.625000000000001,0,8,夏台风D,8,9,5.625,4.75
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-02 09:00:00,117.2,23.9,13,8,20,990,343,20,5.625000000000001,35,8,夏台风D,9,9,5.625,4.791666666666667
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-02 10:00:00,117.0,23.9,13,8,20,990,343,20,5.625000000000001,0,8,夏台风D,10,9,5.625,4.833333333333333
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-02 11:00:00,116.8,23.9,13,8,20,990,3,15,5.625000000000001,0,8,夏台风D,11,9,5.625,4.875
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-02 12:00:00,116.6,24.0,13,8,20,990,3,20,5.625000000000001,0,8,夏台风D,12,9,5.625,4.916666666666667
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-02 13:00:00,116.5,24.0,13,8,20,990,3,15,5.625000000000001,0,8,夏台风D,13,9,5.625,4.958333333333333
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-02 14:00:00,116.3,24.2,13,8,18,995,343,20,5.625000000000001,0,8,夏台风D,14,9,5.625,5.0
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-02 15:00:00,116.0,24.2,13,8,18,995,343,20,5.625000000000001,44,8,夏台风D,15,9,5.625,5.041666666666667
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-02 16:00:00,115.9,24.1,13,8,18,995,3,20,5.625000000000001,44,8,夏台风D,16,9,5.625,5.083333333333333
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-02 17:00:00,115.7,24.1,13,8,18,995,3,20,5.625000000000001,0,8,夏台风D,17,9,5.625,5.125
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-02 18:00:00,115.5,24.1,13,8,18,995,3,20,5.625000000000001,0,8,夏台风D,18,9,5.625,5.166666666666667
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-02 19:00:00,115.4,24.0,13,8,18,995,3,15,5.625000000000001,0,8,夏台风D,19,9,5.625,5.208333333333333
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-02 20:00:00,115.2,24.0,13,8,18,995,3,15,5.625000000000001,0,8,夏台风D,20,9,5.625,5.25
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-02 21:00:00,115.1,23.9,13,8,18,995,323,15,5.625000000000001,0,8,夏台风D,21,9,5.625,5.291666666666667
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-02 22:00:00,115.0,23.9,13,8,18,995,3,10,5.625000000000001,44,8,夏台风D,22,9,5.625,5.333333333333333
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-02 23:00:00,114.8,23.9,12,7,17,995,3,10,5.625000000000001,0,8,夏台风D,23,9,5.625,5.375
2010-08-28 14:00:00,2010-09-03 05:00:00,2010-09-03 02:00:00,114.4,23.7,12,7,16,995,3,10,5.625000000000001,0,8,夏台风D,2,9,5.625,5.5
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-08-29 20:00:00,134.7,21.3,13,8,18,998,34,20,4.0,0,8,夏台风D,20,8,4.0,0.25
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-08-30 02:00:00,134.0,22.1,13,8,18,998,34,15,4.0,0,8,夏台风D,2,8,4.0,0.5
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-08-30 08:00:00,132.6,22.9,13,9,23,990,343,15,4.0,0,8,夏台风D,8,8,4.0,0.75
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-08-30 14:00:00,132.0,23.4,313,10,28,980,34,15,4.0,0,8,夏台风C,14,8,4.0,1.0
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-08-30 17:00:00,131.5,23.6,14,12,33,975,34,15,4.0,0,8,夏台风A,17,8,4.0,1.125
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-08-30 20:00:00,131.4,23.8,14,12,33,975,34,16,4.0,0,8,夏台风A,20,8,4.0,1.25
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-08-30 23:00:00,131.2,24.0,14,12,33,975,34,20,4.0,0,8,夏台风A,23,8,4.0,1.375
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-08-31 02:00:00,130.3,24.5,14,13,38,965,34,25,4.0,0,8,夏台风A,2,8,4.0,1.5
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-08-31 05:00:00,129.8,24.9,14,13,38,965,34,25,4.0,0,8,夏台风A,5,8,4.0,1.625
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-08-31 08:00:00,129.4,25.2,14,13,40,960,34,30,4.0,0,8,夏台风A,8,8,4.0,1.75
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-08-31 11:00:00,129.1,25.6,14,13,40,960,34,30,4.0,0,8,夏台风A,11,8,4.0,1.875
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-08-31 14:00:00,128.6,26.2,14,13,40,960,34,30,4.0,0,8,夏台风A,14,8,4.0,2.0
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-08-31 17:00:00,128.2,26.8,14,13,38,965,34,30,4.0,0,8,夏台风A,17,8,4.0,2.125
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-08-31 20:00:00,127.4,27.4,14,13,38,965,34,30,4.0,0,8,夏台风A,20,8,4.0,2.25
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-08-31 23:00:00,126.7,28.2,14,13,38,965,34,31,4.0,0,8,夏台风A,23,8,4.0,2.375
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-01 00:00:00,126.6,28.3,14,13,38,965,34,35,4.0,0,8,夏台风A,0,9,4.0,2.4166666666666665
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-01 01:00:00,126.4,28.5,14,13,38,965,34,35,4.0,0,8,夏台风A,1,9,4.0,2.4583333333333335
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-01 02:00:00,126.2,28.7,14,13,38,965,34,30,4.0,0,8,夏台风A,2,9,4.0,2.5
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-01 03:00:00,126.0,28.9,14,13,38,965,34,30,4.0,0,8,夏台风A,3,9,4.0,2.5416666666666665
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-01 04:00:00,126.0,29.1,14,13,38,965,34,30,4.0,0,8,夏台风A,4,9,4.0,2.5833333333333335
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-01 05:00:00,125.8,29.4,14,13,38,965,34,30,4.0,0,8,夏台风A,5,9,4.0,2.625
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-01 06:00:00,125.8,29.8,14,13,38,965,434,30,4.0,0,8,夏台风A,6,9,4.0,2.6666666666666665
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-01 07:00:00,125.4,30.1,14,13,40,960,34,30,4.0,0,8,夏台风A,7,9,4.0,2.7083333333333335
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-01 08:00:00,125.2,30.3,14,13,40,960,34,30,4.0,0,8,夏台风A,8,9,4.0,2.75
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-01 09:00:00,125.1,30.7,14,13,40,960,434,30,4.0,0,8,夏台风A,9,9,4.0,2.7916666666666665
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-01 10:00:00,124.9,31.0,14,13,40,960,434,30,4.0,0,8,夏台风A,10,9,4.0,2.8333333333333335
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-01 11:00:00,124.8,31.3,14,13,40,960,434,30,4.0,0,8,夏台风A,11,9,4.0,2.875
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-01 12:00:00,124.8,31.7,14,13,40,960,4,30,4.0,0,8,夏台风A,12,9,4.0,2.9166666666666665
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-01 13:00:00,124.7,32.1,314,14,45,955,4,30,4.0,0,8,夏台风B,13,9,4.0,2.9583333333333335
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-01 14:00:00,124.6,32.3,314,14,45,955,434,35,4.0,0,8,夏台风B,14,9,4.0,3.0
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-01 15:00:00,124.6,32.7,314,14,45,955,4,35,4.0,0,8,夏台风B,15,9,4.0,3.0416666666666665
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-01 16:00:00,124.7,33.0,314,14,45,955,4,35,4.0,0,8,夏台风B,16,9,4.0,3.0833333333333335
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-01 17:00:00,124.7,33.2,314,14,45,955,4,30,4.0,0,8,夏台风B,17,9,4.0,3.125
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-01 18:00:00,124.7,33.6,314,14,45,955,441,35,4.0,0,8,夏台风B,18,9,4.0,3.1666666666666665
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-01 19:00:00,124.6,34.1,14,13,40,960,441,35,4.0,0,8,夏台风A,19,9,4.0,3.2083333333333335
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-01 20:00:00,124.7,34.3,14,13,40,960,441,35,4.0,0,8,夏台风A,20,9,4.0,3.25
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-01 21:00:00,124.8,34.4,14,13,40,960,14,35,4.0,0,8,夏台风A,21,9,4.0,3.2916666666666665
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-01 22:00:00,124.8,35.1,14,13,40,960,14,35,4.0,0,8,夏台风A,22,9,4.0,3.3333333333333335
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-01 23:00:00,125.0,35.6,14,12,35,972,14,35,4.0,0,8,夏台风A,23,9,4.0,3.375
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-02 00:00:00,125.1,35.9,14,12,35,972,14,35,4.0,0,8,夏台风A,0,9,4.0,3.4166666666666665
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-02 01:00:00,125.3,36.3,14,12,33,975,14,35,4.0,0,8,夏台风A,1,9,4.0,3.4583333333333335
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-02 02:00:00,125.7,36.5,14,12,33,975,14,35,4.0,0,8,夏台风A,2,9,4.0,3.5
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-02 03:00:00,125.9,36.6,14,12,33,975,14,35,4.0,0,8,夏台风A,3,9,4.0,3.5416666666666665
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-02 04:00:00,126.0,36.8,14,12,33,975,14,30,4.0,0,8,夏台风A,4,9,4.0,3.5833333333333335
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-02 05:00:00,126.2,37.2,14,12,33,975,14,30,4.0,0,8,夏台风A,5,9,4.0,3.625
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-02 08:00:00,126.7,37.8,14,12,33,975,14,30,4.0,0,8,夏台风A,8,9,4.0,3.75
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-02 11:00:00,128.6,39.1,13,9,23,990,141,35,4.0,0,8,夏台风D,11,9,4.0,3.875
2010-08-29 14:00:00,2010-09-02 14:00:00,2010-09-02 14:00:00,129.7,39.3,13,8,20,990,141,40,4.0,0,8,夏台风D,14,9,4.0,4.0
2010-08-30 11:00:00,2010-09-01 02:00:00,2010-08-30 11:00:00,122.8,26.2,12,7,16,1000,343,15,1.625,0,8,夏台风D,11,8,1.625,0.0
2010-08-30 11:00:00,2010-09-01 02:00:00,2010-08-30 14:00:00,122.7,26.2,12,7,16,1000,343,10,1.625,0,8,夏台风D,14,8,1.625,0.125
